particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x.x,y.x,file_name,license,col_id,session_id,file_id.x,x.y,y.y,SpectrumID,Organization,SpectrumType,SpectrumIdentity,Polymer.Category,LibraryType,OWNER,SpectralCollectionMode,Preprocessing,InstrumentUsed,RRUFFID,IDEAL CHEMISTRY,LOCALITY,SOURCE,STATUS,URL,MEASURED CHEMISTRY,OtherInformation,JCAMP-DX,YFACTOR,YUNITS,InstrumentMode,DELTAX,Sponsor,Color,Cell,ID,Comment,cell_plate_id,Form..film..foam.pliable..hard.,Brand,Item,Location,Notes,Longest.dimension,Width,Depth,Particle.mass..mg.,Tg..oC.,Tm..oC.,Onset....,Enthalpy..J.g.,Substance,Form,Colour,Filename,SourceDatabase,Method...49,File,QA/QC,Natural /Synthetic,Plastic/other,framework,Abbreviation,Source ID,Method...57,morphology,color,final_polymer_assignment,Citation,Plate,Itteration,SpectralResolution,InstrumentAccessories,Wavenumber_Range,PIN_ID,ORIENTATION,ID merged database,Database ID WWTP Paper/Kirstie/FLOPPE...70,Database ID WWTP Paper/Kirstie/FLOPPE...71,ID (ESM1),Longest_dimension,width,Cluster2018/WWTP,PRESSURE,TEMPERATURE,MaterialForm,MaterialProducer,NumberofAccumulations,TIME,Ratio against background,Truncated,ElementMultiply or ElementDivide,Collection length,Apodization,Bench serial number,Subtraction or Addition,Baseline Correction,Smooth,%Transmittance->Absorbance,Sample gain,Number of background scans,Background gain,Sample spacing,Number of scan points,Resolution points,Number of FFT points,ZPD,Library ID Shortform,Grating,Hole size (nm),Slit (um),Filter (%),Delay (s),DATE,MOLFORM,$NIST SOURCE,$NIST DOC FILE,$NIST PSD FILE,APERTURE,BEAMSPLITTER,DETECTOR (DIA. DET. PORT IN SPHERE),SPHERE DIAMETER,ACQUISITION MODE,SCANNER SPEED,PHASE CORRECTION,ZEROFILLING,WAVENUMBER ACCURACY,LOW PASS FILTER,SWITCH GAIN ON,$NIST ID,COADDED SCANS,PHASE RESOLUTION,MW,ContactInfo,CASNumber,MaterialQuality,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,DENSITY,new_label,polymer_class,plastic_or_not,url_polymer_class,polymer,url_polymer,url_more_info,snr_deriv,file_id.y
50,25,,,-6688,-5526,50-100,50-100,fragment,white,,,25,V2.24,07dde3ae33038da49832526ed2d0ab85,0.778904,0.7,TRUE,9.345626,4,TRUE,TRUE,5,5,CUES_March242022_a_top_100_26-500025.CSV,CC BY-NC,V2.24,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,f815266bb69fc88a8240b31f06e170a8,96,7,"./Amber (Baltic, A. Nissenbaum).dx kimmel",Kimmel_Center,FTIR,Amber (Baltic; A. Nissenbaum),NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,41750.05,77f837c1640910f2879184d61ef1df48
51,1,,,6076,-4783,50-100,100-200,fragment,translucent,,,1,V2,6a1cfe53f04dbe60c96bcdd6eb5ddc57,0.904434,0.7,TRUE,22.74637,4,TRUE,TRUE,1,1,CUES_March242022_a_top_100_51-750001.CSV,CC BY-NC,V2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,51268a306d487375ac7cb28f5be45407,165,87,278Primpke,Primpke et al. 2018,FTIR,black broodcomb,NA,"Polymer, Minerals, Organic Materials",,,,,,,,,,,,https://doi.org/10.1007/s00216-018-1156-x,,,,ATR,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chunk,"Institut fÃ¼r Bienenkunde, Celle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,2163.506,77f837c1640910f2879184d61ef1df48
52,2,,,-6355,-5785,50-100,100-200,fragment,translucent,,,2,V2.1,0465e1fcf8316a052008827df7c4bc8f,0.861854,0.7,TRUE,6.125795,4,TRUE,TRUE,2,1,CUES_March242022_a_top_100_51-750002.CSV,CC BY-NC,V2.1,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,561d0b8e3f3cbadfe718a56d604ab750,150,4,Cotton 13. Yellow Fiber,"FLOPP, De Frond et al. 2021",FTIR,Cotton 13. Yellow Fiber,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-08,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,16:49:34,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,########,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,250.0756,77f837c1640910f2879184d61ef1df48
53,3,,,-5456,-12618,50-100,100-200,fragment,translucent,,,3,V2.2,b5172ef9d64cc5e45445a1c08ff2208c,0.769376,0.7,TRUE,3.204233,4,FALSE,FALSE,3,1,CUES_March242022_a_top_100_51-750003.CSV,CC BY-NC,V2.2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,58c9a4e3aef27563556b06f5bcb42d27,140,149,./Glass Pyrex-1-9.dx kimmel,Kimmel_Center,FTIR,Pyrex-1-9,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/06/2011 13:17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER PLASTIC,plastic,Plastic that doesn't fit the other categories that we have definitions for.,,,,579.8957,77f837c1640910f2879184d61ef1df48
54,4,,,-5956,-9629,50-100,50-100,fragment,white,translucent-white,,4,V2.3,b7af62ce3a7ed0e918d8cd9eebc0d760,0.642182,0.7,FALSE,2.829566,4,FALSE,FALSE,4,1,CUES_March242022_a_top_100_51-750004.CSV,CC BY-NC,V2.3,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,023ad1c484c3c400479800ecfcca97c1,176,151,ATR_7_F8_1,Win Cowger and Sebastian Primpke,FTIR,PP,,,,ATR,None,,,,,,,,,,,,,,,,,F8,Lisa_E2_O_300_53_9,,7_F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fragment,transparent,PP,"Roscher, Lisa; Fehres, Annika; Reisel, Lorenz; Halbach, Maurits; Scholz-BÃ¶ttcher, Barbara; Gerriets, Michaela; Badewien, Thomas H; Shiravani, Gholamreza; Wurpts, Andreas; Primpke, Sebastian; Gerdts, Gunnar (2021): Abundances of large microplastics (L-MP, 500-5000 Âµm) in surface waters of the Weser estuary and the German North Sea (April 2018). PANGAEA, https://doi.org/10.1594/PANGAEA.938143",7,1,,,,,,,,,,4599,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(PROPYLENE),https://www.polymerdatabase.com/polymers/polypropylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,508.6438,77f837c1640910f2879184d61ef1df48
55,5,,,-5300,-4009,<50,200-300,fiber/filament,translucent,tralsucent-gray,good match to polyesters (umwelt/PEST and PES),5,V2.4,1e66a063f19b564ac2f335dbae656d00,0.949865,0.7,TRUE,15.47724,4,TRUE,TRUE,5,1,CUES_March242022_a_top_100_51-750005.CSV,CC BY-NC,V2.4,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,be59f1689ebfc0bc22c989929e50bff7,149,25,Transmission_4_C8_0,Win Cowger and Sebastian Primpke,FTIR,Umwelt/PEST,,,,Transmission,None,,,,,,,,,,,,,,,,,C8,primpke_771-776,,4_C8,,,,,,,,,,,,,,Umwelt/PEST,,,"Blumenkranz_RÃƒÂ¶hrchen_seite1_innen-Av.0, Blumenkranz_RÃƒÂ¶hrchen_seite2_auÃƒÅ¸en-Av.0, Blumenkranz_seite1_blau-Av.0, Blumenkranz_seite1_weiÃƒÅ¸-Av.0, Blumenkranz_seite2_blau-Av.0, Blumenkranz_seite2_weiÃƒÅ¸-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POLYESTERS,plastic,https://www.polymerdatabase.com/polymer%20index/polyesters.html,,,,152.5346,77f837c1640910f2879184d61ef1df48
56,6,,,-5111,-3855,100-200,200-300,fragment,translucent,,,6,V2.5,64040c25d6ef5d0dc7b2e85d6a5f9eee,0.8395,0.7,TRUE,14.07388,4,TRUE,TRUE,1,2,CUES_March242022_a_top_100_51-750006.CSV,CC BY-NC,V2.5,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,70c79fc4132a40c85691c06bb53f75d1,173,82,./bienenwachs - bees wax.dx,archaeometrielabor,FTIR,bienenwachs - bees wax,NA,Paints,unknown,,,unknown,,,,unknown,,,,"transmittance spectra of glues, gums and resins used by painters. Downloaded in 2004 from http://www.archaeometrielabor.com, which is now defunct. Currated by Spectragryph.",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,TRANSMITTANCE,transmittance,-1.92881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,307.4728,77f837c1640910f2879184d61ef1df48
57,7,,,-5468,-6929,<50,300-400,fiber/filament,translucent,speckled,,7,V2.6,34e599ab99c4455d53e511afc8919c96,0.930456,0.7,TRUE,8.49474,4,TRUE,TRUE,2,2,CUES_March242022_a_top_100_51-750007.CSV,CC BY-NC,V2.6,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ed4de5852be6c874ffbcd41b12a30510,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
58,8,,,-5130,-6789,50-100,50-100,fragment,brown,,,8,V2.7,e1980907dbc382439452d85620a37b49,0.698438,0.7,FALSE,5.761814,4,TRUE,FALSE,3,2,CUES_March242022_a_top_100_51-750008.CSV,CC BY-NC,V2.7,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,e0c48a54fb3b67dd997a281106d2abea,20,186,./Collagen (Fossil bone insoluble fraction).dx kimmel,Kimmel_Center,FTIR,Collagen (Fossil bone insoluble fraction),NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/01/2007 09:04:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,4365.596,77f837c1640910f2879184d61ef1df48
59,9,,,-5037,-20598,<50,<50,fragment,brown,,,9,V2.8,ad54122990339520950766ac5cc636fc,0.581857,0.7,FALSE,7.203699,4,TRUE,FALSE,4,2,CUES_March242022_a_top_100_51-750009.CSV,CC BY-NC,V2.8,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,013b73f2c613da1ce9b1826ca938fbac,195,142,Transmission_5_A7_3,Win Cowger and Sebastian Primpke,FTIR,fibre_jute,,,,Transmission,None,,,,,,,,,,,,,,,,,A7,primpke_104,,5_A7,,,,,,,,,,,,,,fibre_jute,fibre,brown,Jute-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_jute,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,3,,,,,,82,104,104,104,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,32.09746,77f837c1640910f2879184d61ef1df48
60,10,,,-5149,-21599,50-100,100-200,fragment,brown,,,10,V2.9,dde867b310d83043652640a59ef5eaa7,0.775123,0.7,TRUE,15.44111,4,TRUE,TRUE,5,2,CUES_March242022_a_top_100_51-750010.CSV,CC BY-NC,V2.9,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,b8378e31cbf9cc36b53e804f2eb119e5,15,183,107701XS04_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,176.3226,77f837c1640910f2879184d61ef1df48
61,11,,,-5007,-21795,50-100,100-200,film,translucent,,,11,V2.10,0465e1fcf8316a052008827df7c4bc8f,0.854163,0.7,TRUE,8.383129,4,TRUE,TRUE,1,3,CUES_March242022_a_top_100_51-750011.CSV,CC BY-NC,V2.10,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,4506fa2d5ec6d08f6ee5752c13cfc210,150,4,Cotton 13. Yellow Fiber,"FLOPP, De Frond et al. 2021",FTIR,Cotton 13. Yellow Fiber,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-08,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,16:49:34,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,########,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,250.0756,77f837c1640910f2879184d61ef1df48
62,12,,,-4839,-21817,50-100,50-100,fragment,brown,,,12,V2.11,2a65e10f0a4722817ad632da1db64945,0.853937,0.7,TRUE,6.748552,4,TRUE,TRUE,2,3,CUES_March242022_a_top_100_51-750012.CSV,CC BY-NC,V2.11,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6dcf42f269c3ff5171acb2458e4bcce4,120,35,Transmission_4_E7_0,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Transmission,None,,,,,,,,,,,,,,,,,E7,primpke_360-361,,4_E7,,,,,,,,,,,,,,tomato skin,,,"Tomato_skin_zncl2_repI_4_d_turned-Av.0, Tomato_skin_zncl2_repI_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,126.4067,77f837c1640910f2879184d61ef1df48
63,13,,,-4941,-21126,<50,200-300,fiber/filament,translucent,,,13,V2.12,119805ace2ae4275b53c4a839428a8fa,0.892662,0.7,TRUE,5.368817,4,TRUE,TRUE,3,3,CUES_March242022_a_top_100_51-750013.CSV,CC BY-NC,V2.12,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ec5bb3f343269ff70125583ec4f749a8,24,15,Transmission_4_H4_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_combers,,,,Transmission,None,,,,,,,,,,,,,,,,,H4,primpke_47,,4_H4,,,,,,,,,,,,,,fibre_cotton_combers,fibre,white,Baumwolle_Combers-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_combers,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,20,47,47,47,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,31.00099,77f837c1640910f2879184d61ef1df48
64,14,,,-4846,-20458,<50,<50,fragment,translucent,,,14,V2.13,76722511a02d46667972c238b561aef0,0.679621,0.7,FALSE,6.981068,4,TRUE,FALSE,4,3,CUES_March242022_a_top_100_51-750014.CSV,CC BY-NC,V2.13,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,8f21d28558ea0a8319a0676886b9e905,202,97,Chrysoberyl__R110114__Broad_Scan__780__0__unoriented__Raman_Data_RAW__22569,RRUFF,Raman,Chrysoberyl,NA,Minerals,RRUFF,,,,R110114,BeAl_2_O_4_,Synthetic,Gemological Institute of America,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,rruff.info/R110114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A cut, blue-green to purple (dependent on incident light source) (0.80ct) alexandrite gemstone, grown by crystal pulling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,2143.981,77f837c1640910f2879184d61ef1df48
65,15,,,-4691,-14792,50-100,50-100,fragment,translucent,,,15,V2.14,6f5f44e0c1a7567079f5b68dc4299cfd,0.561494,0.7,FALSE,3.781647,4,FALSE,FALSE,5,3,CUES_March242022_a_top_100_51-750015.CSV,CC BY-NC,V2.14,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6c59be339e428243be067e0af62940fe,26,92,Yvonite__R100010__Broad_Scan__532__0__unoriented__Raman_Data_Processed__21119,RRUFF,Raman,Yvonite,NA,Minerals,RRUFF,,,,R100010,Cu^2+^(As^5+^O_3_OH)&#183;2H_2_O,"Salsigne Gold mine, Aude, France",William Pinch,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,rruff.info/R100010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aggregates of pale blue grains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,124.9399,77f837c1640910f2879184d61ef1df48
66,16,,,-4609,-3600,50-100,100-200,film,translucent,,good match to polyolefins (polyethylene and PE),16,V2.15,9003be37998a5641242817a041ca9a17,0.755604,0.7,TRUE,4.867357,4,TRUE,TRUE,1,4,CUES_March242022_a_top_100_51-750016.CSV,CC BY-NC,V2.15,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,de00423e998cdef9530fad25f36f3957,111,118,polyethylene_201_aline,Aline Carvalho,FTIR,polyethylene,,,,ATR,ATR correction,"Thermo Nicolet 670, Thermo Fisher Scientific",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,(ATR diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(ETHYLENE),https://www.polymerdatabase.com/polymers/polyethylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,75.33113,77f837c1640910f2879184d61ef1df48
67,17,,,-4249,-8103,50-100,100-200,fragment,brown,translucent-brown,peaks look find and top three matches are PP but organic matter follows after and makes up majority,17,V2.16,b7af62ce3a7ed0e918d8cd9eebc0d760,0.864049,0.7,TRUE,10.20601,4,TRUE,TRUE,2,4,CUES_March242022_a_top_100_51-750017.CSV,CC BY-NC,V2.16,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,4bbfd70ca6641c0f96f1162712544d74,176,151,ATR_7_F8_1,Win Cowger and Sebastian Primpke,FTIR,PP,,,,ATR,None,,,,,,,,,,,,,,,,,F8,Lisa_E2_O_300_53_9,,7_F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fragment,transparent,PP,"Roscher, Lisa; Fehres, Annika; Reisel, Lorenz; Halbach, Maurits; Scholz-BÃ¶ttcher, Barbara; Gerriets, Michaela; Badewien, Thomas H; Shiravani, Gholamreza; Wurpts, Andreas; Primpke, Sebastian; Gerdts, Gunnar (2021): Abundances of large microplastics (L-MP, 500-5000 Âµm) in surface waters of the Weser estuary and the German North Sea (April 2018). PANGAEA, https://doi.org/10.1594/PANGAEA.938143",7,1,,,,,,,,,,4599,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(PROPYLENE),https://www.polymerdatabase.com/polymers/polypropylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,508.6438,77f837c1640910f2879184d61ef1df48
68,18,,,-4079,-21062,50-100,50-100,fragment,brown,,,18,V2.17,52c753ae7317771e84082d378bb90576,0.543012,0.7,FALSE,6.291672,4,TRUE,FALSE,3,4,CUES_March242022_a_top_100_51-750018.CSV,CC BY-NC,V2.17,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,c674f6070cfdfce94b8eac7e7bac831a,121,68,Magnesiohastingsite__R070288__Broad_Scan__785__0__unoriented__Raman_Data_RAW__14608,RRUFF,Raman,Magnesio-hastingsite,NA,Minerals,RRUFF,,,,R070288,NaCa_2_(Mg_4_Fe^3+^)Si_6_Al_2_O_22_(OH)_2_,"Dallas Gem Mine (Gem Mine; Benitoite Mine), New Idria District, San Benito County, California, USA",Michael Scott,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,rruff.info/R070288,(Na_0.51_[box]_0.33_K_0.16_)_Î£=1_(Ca_1.75_Na_0.25_)_Î£=2_(Mg_3.02_Fe^2+^_0.61_Ti_0.37_)_Î£=4_(Fe^3+^_0.73_Al_0.27_)_Î£=1_Si_5.84_Al_2.16_O_22_(OH)_2_; (OH) estimated by difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dark brown to black prismatic crystals frozen in albite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,105.7687,77f837c1640910f2879184d61ef1df48
69,19,,,-3770,-16037,50-100,100-200,fragment,white,,,19,V2.18,ae07f7188d630da2c149642fd2fd1563,0.62072,0.7,FALSE,2.961075,4,FALSE,FALSE,4,4,CUES_March242022_a_top_100_51-750019.CSV,CC BY-NC,V2.18,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,605fb53c9ee4bd1edde4fbeffac43eb3,132,143,Reflectance_4_E9_0,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Reflectance,None,,,,,,,,,,,,,,,,,E9,primpke_356-357,,4_E9,,,,,,,,,,,,,,tomato skin,,orange,"Tomato_skin_zncl2_repIII_4_d_turned-Av.0, Tomato_skin_zncl2_repIII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,82.33301,77f837c1640910f2879184d61ef1df48
