particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x.x,y.x,file_name,license,col_id,session_id,file_id.x,x.y,y.y,SpectrumID,Organization,SpectrumType,SpectrumIdentity,Polymer.Category,LibraryType,OWNER,SpectralCollectionMode,Preprocessing,InstrumentUsed,RRUFFID,IDEAL CHEMISTRY,LOCALITY,SOURCE,STATUS,URL,MEASURED CHEMISTRY,OtherInformation,JCAMP-DX,YFACTOR,YUNITS,InstrumentMode,DELTAX,Sponsor,Color,Cell,ID,Comment,cell_plate_id,Form..film..foam.pliable..hard.,Brand,Item,Location,Notes,Longest.dimension,Width,Depth,Particle.mass..mg.,Tg..oC.,Tm..oC.,Onset....,Enthalpy..J.g.,Substance,Form,Colour,Filename,SourceDatabase,Method...49,File,QA/QC,Natural /Synthetic,Plastic/other,framework,Abbreviation,Source ID,Method...57,morphology,color,final_polymer_assignment,Citation,Plate,Itteration,SpectralResolution,InstrumentAccessories,Wavenumber_Range,PIN_ID,ORIENTATION,ID merged database,Database ID WWTP Paper/Kirstie/FLOPPE...70,Database ID WWTP Paper/Kirstie/FLOPPE...71,ID (ESM1),Longest_dimension,width,Cluster2018/WWTP,PRESSURE,TEMPERATURE,MaterialForm,MaterialProducer,NumberofAccumulations,TIME,Ratio against background,Truncated,ElementMultiply or ElementDivide,Collection length,Apodization,Bench serial number,Subtraction or Addition,Baseline Correction,Smooth,%Transmittance->Absorbance,Sample gain,Number of background scans,Background gain,Sample spacing,Number of scan points,Resolution points,Number of FFT points,ZPD,Library ID Shortform,Grating,Hole size (nm),Slit (um),Filter (%),Delay (s),DATE,MOLFORM,$NIST SOURCE,$NIST DOC FILE,$NIST PSD FILE,APERTURE,BEAMSPLITTER,DETECTOR (DIA. DET. PORT IN SPHERE),SPHERE DIAMETER,ACQUISITION MODE,SCANNER SPEED,PHASE CORRECTION,ZEROFILLING,WAVENUMBER ACCURACY,LOW PASS FILTER,SWITCH GAIN ON,$NIST ID,COADDED SCANS,PHASE RESOLUTION,MW,ContactInfo,CASNumber,MaterialQuality,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,DENSITY,new_label,polymer_class,plastic_or_not,url_polymer_class,polymer,url_polymer,url_more_info,snr_deriv,file_id.y
53,3,,,-1486,-22352,100-200,400-500,fragment,brown,,,3,V2.2,7621fc60aede1dac9063934148df77a4,0.837975,0.7,TRUE,4.421914,4,TRUE,TRUE,3,1,BigMeadow_March182022_1_100_51-750003.CSV,CC BY-NC,V2.2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,d6a2dbff4bc6334d2637f25f1fb420cd,152,97,./Wood (Pine fresh).dx kimmel,Kimmel_Center,FTIR,Wood (Pine fresh),NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2007 19:00:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,11982.28,77f837c1640910f2879184d61ef1df48
54,4,,,-1147,-2319,100-200,100-200,fragment,brown,"Depth in Z, close to edge.",,4,V2.3,3791ce037452672a717cf7664e83fb88,0.836762,0.7,TRUE,3.260683,4,FALSE,FALSE,4,1,BigMeadow_March182022_1_100_51-750004.CSV,CC BY-NC,V2.3,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,59d3e434144d29f79d40eb3e29fb9d88,60,46,Reflectance_5_A12_1,Win Cowger and Sebastian Primpke,FTIR,fibre_turf,,,,Reflectance,None,,,,,,,,,,,,,,,,,A12,primpke_301,,5_A12,,,,,,,,,,,,,,fibre_turf,fibre,brown,Torffasern-Av.0,AWI,ATR,Betec,,natural polymer,plastic,plant fibre,fibre_turf,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,1,,,,,,190,301,301,301,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,36.93201,77f837c1640910f2879184d61ef1df48
55,5,,,-771,-1980,<50,200-300,fiber/filament,translucent,"Close to edge, iffy spectra. Disappears behind wire, possibly longer.",,5,V2.4,369f65a4b36b54b6714b1b294f811d31,0.683549,0.7,FALSE,6.068993,4,TRUE,FALSE,5,1,BigMeadow_March182022_1_100_51-750005.CSV,CC BY-NC,V2.4,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,0eb8fec71ea01e75b9a7917c2f431296,104,45,Amesite__R070116__Broad_Scan__785__0__unoriented__Raman_Data_RAW__17043,RRUFF,Raman,Amesite,NA,Minerals,RRUFF,,,,R070116,Mg_2_Al(AlSiO_5_)(OH)_4_,"Saranovskii Mine (Saranovskoye), Saranovskaya (Sarany; Saranje) Village, Gorozavod area, Permskaya Oblast', Urais Region, Russia",Michael Scott,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,rruff.info/R070116,(Mg_1.88_[box]_0.05_Cr_0.04_Fe^2+^_0.03_)_Î£=2_(Al_0.96_Cr_0.04_)_Î£=1_(Si_1.06_Al_0.94_)O_5_(OH)_4_ ; OH estimated by difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purple thin micaceous crystals, not a standard polytype, see Wiewiora et al (Am Min 76 (1991) 647-652)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,578.638,77f837c1640910f2879184d61ef1df48
56,6,,,-1095,-10738,50-100,50-100,sphere/spheroid,white,,,6,V2.5,404642ae6bd1c2d68a283d484ed0f7fd,0.883326,0.7,TRUE,7.398927,4,TRUE,TRUE,1,2,BigMeadow_March182022_1_100_51-750006.CSV,CC BY-NC,V2.5,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,2f4bad9a891291ee48b9ba3e7dd46b6a,80,53,Transmission_4_E8_3,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Transmission,None,,,,,,,,,,,,,,,,,E8,primpke_358-359,,4_E8,,,,,,,,,,,,,,tomato skin,,,"Tomato_skin_zncl2_repII_4_d_turned-Av.0, Tomato_skin_zncl2_repII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,123.5462,77f837c1640910f2879184d61ef1df48
57,7,,,-1013,-18139,100-200,100-200,fragment,white,Depth in Z.,,7,V2.6,07dde3ae33038da49832526ed2d0ab85,0.738021,0.7,TRUE,8.30907,4,TRUE,TRUE,2,2,BigMeadow_March182022_1_100_51-750007.CSV,CC BY-NC,V2.6,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,93403f89e92b2d951469167b1e727c76,96,7,"./Amber (Baltic, A. Nissenbaum).dx kimmel",Kimmel_Center,FTIR,Amber (Baltic; A. Nissenbaum),NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,41750.05,77f837c1640910f2879184d61ef1df48
58,8,,,-1222,-19662,50-100,50-100,fragment,brown,,,8,V2.7,c6bd1c49b7d0adc4fd62e777936e3715,0.868727,0.7,TRUE,9.081737,4,TRUE,TRUE,3,2,BigMeadow_March182022_1_100_51-750008.CSV,CC BY-NC,V2.7,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ddd297d6a9287cce639eec5d74ae4269,36,164,Reflectance_5_A5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_grass,,,,Reflectance,None,,,,,,,,,,,,,,,,,A5,primpke_85,,5_A5,,,,,,,,,,,,,,fibre_grass,fibre,brown,Grasfasern-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_grass,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,2,,,,,,74,85,85,85,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,33.59683,77f837c1640910f2879184d61ef1df48
59,9,,,-1333,-22678,50-100,50-100,fragment,brown,,,9,V2.8,05f8edd43f7f40d94705842dbafb5367,0.863101,0.7,TRUE,4.802467,4,TRUE,TRUE,4,2,BigMeadow_March182022_1_100_51-750009.CSV,CC BY-NC,V2.8,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6acbed5afabcfb4619cc4aeae22daee5,210,5,297982XN01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,41.35116,77f837c1640910f2879184d61ef1df48
60,10,,,-273,-11293,50-100,100-200,fragment,white,,,10,V2.9,f65ca69f50a5c01e8bae487d886b2427,0.749498,0.7,TRUE,6.229941,4,TRUE,TRUE,5,2,BigMeadow_March182022_1_100_51-750010.CSV,CC BY-NC,V2.9,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,04b2bc563bdb7ba35f05f83c1b0ae21c,172,202,127397XS01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,77.441,77f837c1640910f2879184d61ef1df48
61,11,,,-201,-19525,<50,300-400,fiber/filament,translucent,,,11,V2.10,ecf7b407a90e579c927d95e250a6135f,0.900314,0.7,TRUE,12.24931,4,TRUE,TRUE,1,3,BigMeadow_March182022_1_100_51-750011.CSV,CC BY-NC,V2.10,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,2686252f3037cabb61ca7cdbb7e774e8,87,195,Cotton 11. Brown Fiber,"FLOPP, De Frond et al. 2021",FTIR,Cotton 11. Brown Fiber,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-09,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,16:41:19,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,########,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,593.8583,77f837c1640910f2879184d61ef1df48
62,12,,,-324,-22895,100-200,100-200,fragment,brown,At filter edge.,,12,V2.11,05f8edd43f7f40d94705842dbafb5367,0.801407,0.7,TRUE,9.120733,4,TRUE,TRUE,2,3,BigMeadow_March182022_1_100_51-750012.CSV,CC BY-NC,V2.11,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,9a28c26a3a0da7eafab7b8b2024fd442,210,5,297982XN01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,41.35116,77f837c1640910f2879184d61ef1df48
63,13,,,-140,-228888,100-200,100-200,fragment,black,At filter edge,,13,V2.12,d52b039625e00ef923d9427583418d8d,0.771799,0.7,TRUE,4.120884,4,TRUE,TRUE,3,3,BigMeadow_March182022_1_100_51-750013.CSV,CC BY-NC,V2.12,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,14eb19b4a8e55fd250d385b694a45d94,190,175,Reflectance_5_A5_1,Win Cowger and Sebastian Primpke,FTIR,fibre_grass,,,,Reflectance,None,,,,,,,,,,,,,,,,,A5,primpke_85,,5_A5,,,,,,,,,,,,,,fibre_grass,fibre,brown,Grasfasern-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_grass,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,1,,,,,,74,85,85,85,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,32.38352,77f837c1640910f2879184d61ef1df48
64,14,,,16,-22732,50-100,50-100,fragment,brown,,,14,V2.13,c0607ce3dd52f705b20b515b9770795b,0.750583,0.7,TRUE,3.796795,4,FALSE,FALSE,4,3,BigMeadow_March182022_1_100_51-750014.CSV,CC BY-NC,V2.13,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,dd9fac65be2c24ec31521f4b91f0882d,209,158,Reflectance_4_H9_1,Win Cowger and Sebastian Primpke,FTIR,fibre_linen,,,,Reflectance,None,,,,,,,,,,,,,,,,,H9,primpke_121,,4_H9,,,,,,,,,,,,,,fibre_linen,fibre,brown,Flachs-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_linen,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,1,,,,,,65,121,121,121,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,61.07277,77f837c1640910f2879184d61ef1df48
65,15,,,16,-22562,50-100,50-100,fragment,black,,,15,V2.14,f58a0b0e0e6e1ff8ad4cc7636b2b132d,0.806631,0.7,TRUE,4.851583,4,TRUE,TRUE,5,3,BigMeadow_March182022_1_100_51-750015.CSV,CC BY-NC,V2.14,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,a5b656ef9e9027c5af13541959bb289e,23,202,127438XS01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,85.83384,77f837c1640910f2879184d61ef1df48
66,16,,,208,-22030,<50,200-300,fiber/filament,translucent,,,16,V2.15,34e599ab99c4455d53e511afc8919c96,0.865077,0.7,TRUE,7.516002,4,TRUE,TRUE,1,4,BigMeadow_March182022_1_100_51-750016.CSV,CC BY-NC,V2.15,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,f2cef39ebca4c99146cc75f491b23c1d,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
67,17,,,181,-14014,<50,<50,fragment,translucent,Interesting spectra*** Omnic open specy says 80.98 polyolefins polyalkenes and 78.96 polyolefins polyalkenes,,17,V2.16,404642ae6bd1c2d68a283d484ed0f7fd,0.849152,0.7,TRUE,14.99201,4,TRUE,TRUE,2,4,BigMeadow_March182022_1_100_51-750017.CSV,CC BY-NC,V2.16,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,85b8db9550470fa3d50d3e3d1ae93134,80,53,Transmission_4_E8_3,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Transmission,None,,,,,,,,,,,,,,,,,E8,primpke_358-359,,4_E8,,,,,,,,,,,,,,tomato skin,,,"Tomato_skin_zncl2_repII_4_d_turned-Av.0, Tomato_skin_zncl2_repII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,123.5462,77f837c1640910f2879184d61ef1df48
68,18,,,334,-8105,<50,<50,fragment,translucent,,,18,V2.17,baa8872a758b26e8975fc7bd753b4d93,0.625789,0.7,FALSE,8.048205,4,TRUE,FALSE,3,4,BigMeadow_March182022_1_100_51-750018.CSV,CC BY-NC,V2.17,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,56418e03bb355ada90fb50c4fdd008e9,61,154,Reflectance_6_H9_3,Win Cowger and Sebastian Primpke,FTIR,PP,,,,Reflectance,None,,,,,,,,,,,,,,,,,H9,Lisa_C6_O_300_53_3,,6_H9,,,,,,,,,,,,,,,,,,,,,,,,,,,,Line/Filament,weiß,PP,"Roscher, Lisa; Fehres, Annika; Reisel, Lorenz; Halbach, Maurits; Scholz-BÃ¶ttcher, Barbara; Gerriets, Michaela; Badewien, Thomas H; Shiravani, Gholamreza; Wurpts, Andreas; Primpke, Sebastian; Gerdts, Gunnar (2021): Abundances of large microplastics (L-MP, 500-5000 Âµm) in surface waters of the Weser estuary and the German North Sea (April 2018). PANGAEA, https://doi.org/10.1594/PANGAEA.938143",6,3,,,,,,,,,,3910,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(PROPYLENE),https://www.polymerdatabase.com/polymers/polypropylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,65.4644,77f837c1640910f2879184d61ef1df48
69,19,,,186,-7614,<50,200-300,fiber/filament,brown,,peaks looked fine but top matches were mostly organic,19,V2.18,6b25267b902bd50012a1b52ab49b7101,0.791948,0.7,TRUE,5.590314,4,TRUE,TRUE,4,4,BigMeadow_March182022_1_100_51-750019.CSV,CC BY-NC,V2.18,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ddcf7a5163abdd8465fa81295b322d91,123,88,MIPPR_C:/Users/winco/OneDrive/Documents/Spectra/images/PET.2.csvV39059,Moore Institute for Plastic Pollution Research,FTIR,PET.2,,,,Reflectance,None,Nicolet iN10,,,,,,,,,,,,,,Collin Joel Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyterephthalates,plastic,https://www.polymerdatabase.com/polymer%20index/polyterephthalates.html,POLY(ETHYLENE TEREPHTHALATE),https://www.polymerdatabase.com/polymers/polyethyleneterephthalate.html,https://www.polymerdatabase.com/polymer%20classes/Polyester%20type.html,40.43214,77f837c1640910f2879184d61ef1df48
70,20,,,704,-7580,200-300,500-600,fragment,brown,,,20,V2.19,43c5d231d2dd0558423a852f840a26b8,0.821178,0.7,TRUE,3.990732,4,FALSE,FALSE,5,4,BigMeadow_March182022_1_100_51-750020.CSV,CC BY-NC,V2.19,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,c0da41208cbe57a032973bb53755e96a,47,56,107709XS03_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,63.57032,77f837c1640910f2879184d61ef1df48
71,21,,,597,-5761,<50,300-400,fiber/filament,translucent,,,21,V2.20,34e599ab99c4455d53e511afc8919c96,0.890557,0.7,TRUE,7.404648,4,TRUE,TRUE,1,5,BigMeadow_March182022_1_100_51-750021.CSV,CC BY-NC,V2.20,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,377349f889b92d0176fb1b338f447206,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
72,22,,,556,-2521,100-200,100-200,fragment,brown,,,22,V2.21,c11d49ccf768879176a3547fb60b86a9,0.787674,0.7,TRUE,4.202871,4,TRUE,TRUE,2,5,BigMeadow_March182022_1_100_51-750022.CSV,CC BY-NC,V2.21,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,2933b3d3fc4db0e64bba3481788e9281,120,159,"./Fulvic acid (Soli Masmia, Israel, A. Nissenbaum).dx kimmel",Kimmel_Center,FTIR,"Fulvic acid (Soli Masmia, Israel; A. Nissenbaum)",NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,23305.25,77f837c1640910f2879184d61ef1df48
73,23,,,1068,-2396,100-200,100-200,fragment,brown,,,23,V2.22,7f8224562c6aaabc66041608754d4e95,0.782599,0.7,TRUE,3.649372,4,FALSE,FALSE,3,5,BigMeadow_March182022_1_100_51-750023.CSV,CC BY-NC,V2.22,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,8e43a63b2cee6358ea40aad12ec9ecc8,34,105,127438XS03_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,90.22158,77f837c1640910f2879184d61ef1df48
